endpoint_id,provider,display_name,description,category,status,thumbnail_url,model_url,supported_duration_range,ai_model_price_list,is_valuable
"fal-ai/vidu/q3/image-to-video/turbo","fal.ai","Vidu","Vidu's Q3 Turbo Model","image-to-video","active","https://v3b.fal.media/files/b/0a8d6e07/fD4jASVWB2HcQCVy2wpCd_857d6e5041134ad3a094285c4adb2e94.jpg","https://fal.run/fal-ai/vidu/q3/image-to-video/turbo","[]","[]","FALSE"
"fal-ai/ltx-2-19b/distilled/image-to-video","fal.ai","LTX-2 19B Distilled","Generate video with audio from images using LTX-2 Distilled","image-to-video","active","https://v3b.fal.media/files/b/0a8936e5/XvktxWU-OjPy48InEFQEs_bd9da8a5712846b694091a93ff5b1df0.jpg","https://fal.run/fal-ai/ltx-2-19b/distilled/image-to-video","[]","[]","FALSE"
"fal-ai/ltx-2/image-to-video/fast","fal.ai","LTX Video 2.0 Fast","Create high-fidelity video with audio from images with LTX-2 Fast","image-to-video","active","https://v3b.fal.media/files/b/lion/WmwWdXjeVdd34i5AevK5B_cf7f489dec6f4b378e057bc4d34ac0b9.jpg","https://fal.run/fal-ai/ltx-2/image-to-video/fast","[]","[]","FALSE"
"fal-ai/pixverse/v5.5/effects","fal.ai","PixVerse V5.5 Effects","Pixverse Effects","image-to-video","active","blob:https://fal.ai/0e08061f-2f95-4ab6-9ade-39560f7554ac","https://fal.run/fal-ai/pixverse/v5.5/effects","[]","[]","FALSE"
"fal-ai/pixverse/c1/image-to-video","fal.ai","PixVerse C1 Image To Video","Animate images into cinematic videos with PixVerse C1, supporting 1080p resolution and native audio generation.","image-to-video","active","https://v3b.fal.media/files/b/0a957a2b/vPLdm8Nrb6L_q1c2wObcX_c1d8db8dbfe1407fa539f4477f5ba550.jpg","https://fal.run/fal-ai/pixverse/c1/image-to-video","[]","[]","FALSE"
"fal-ai/wan/v2.2-5b/image-to-video","fal.ai","Wan v2.2 5B","Wan 2.2's 5B model produces up to 5 seconds of video 720p at 24FPS with fluid motion and powerful prompt understanding","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Sound-2.jpg","https://fal.run/fal-ai/wan/v2.2-5b/image-to-video","[]","[]","FALSE"
"fal-ai/ltx-2-19b/image-to-video","fal.ai","LTX-2 19B","Generate video with audio from images using LTX-2","image-to-video","active","https://v3b.fal.media/files/b/0a8935fe/Ezbvf27opeW6gEoDS4nlw_da7064399f9c4342b5e118f6875ec389.jpg","https://fal.run/fal-ai/ltx-2-19b/image-to-video","[]","[]","FALSE"
"fal-ai/ltx-video-13b-distilled/image-to-video","fal.ai","LTX Video-0.9.7 13B Distilled","Generate videos from prompts and images using LTX Video-0.9.7 13B Distilled and custom LoRA","image-to-video","active","https://fal.media/files/rabbit/N3sm2TCARXV47JxgfxZJt_8caf31dada5249d996b99fea8028fef8.jpg","https://fal.run/fal-ai/ltx-video-13b-distilled/image-to-video","[]","[]","FALSE"
"fal-ai/bytedance/omnihuman","fal.ai","OmniHuman","OmniHuman generates video using an image of a human figure paired with an audio file. It produces vivid, high-quality videos where the character’s emotions and movements maintain a strong correlation with the audio.","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Sound.jpg","https://fal.run/fal-ai/bytedance/omnihuman","[]","[]","FALSE"
"wan/v2.6/image-to-video/flash","fal.ai","V2.6","Wan 2.6 image-to-video flash model.","image-to-video","active","https://storage.googleapis.com/falserverless/model_tests/video_models/Gemini_Generated_Image_k9ohc1k9ohc1k9oh.png","https://fal.run/wan/v2.6/image-to-video/flash","[]","[]","FALSE"
"fal-ai/pixverse/v4.5/image-to-video","fal.ai","PixVerse V4.5 Image To Video","Generate high quality video clips from text and image prompts using PixVerse v4.5","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Upscale-2.jpg","https://fal.run/fal-ai/pixverse/v4.5/image-to-video","[]","[]","FALSE"
"fal-ai/ltx-2/image-to-video","fal.ai","LTX Video 2.0 Pro","Create high-fidelity video with audio from images with LTX-2 Pro","image-to-video","active","https://v3b.fal.media/files/b/tiger/wwf0gbfywaeym-Zh4SMcg_5d51eb236a484230afff239319c70234.jpg","https://fal.run/fal-ai/ltx-2/image-to-video","[]","[]","FALSE"
"fal-ai/pixverse/c1/reference-to-video","fal.ai","PixVerse C1 Reference To Video","Generate character-consistent videos from reference images using PixVerse C1, with subject and background references.","image-to-video","active","https://v3b.fal.media/files/b/0a95798a/fCnVWzH0_WkQiWSdjqkwO_e7cc6f7bfb2c4bb1b4e7c915466455f8.jpg","https://fal.run/fal-ai/pixverse/c1/reference-to-video","[]","[]","FALSE"
"fal-ai/kling-video/o1/standard/reference-to-video","fal.ai","Kling O1 Reference Image to Video [Standard]","Transform images, elements, and text into consistent, high-quality video scenes, ensuring stable character identity, object details, and environments.","image-to-video","active","https://v3b.fal.media/files/b/0a860024/IeH4LL0fTNCVBiDW7YTyc_48485917433c4e6ebe9a042112c8147f.jpg","https://fal.run/fal-ai/kling-video/o1/standard/reference-to-video","[]","[]","FALSE"
"fal-ai/pixverse/v4.5/effects","fal.ai","PixVerse V4.5 Effects","Generate high quality video clips with different effects using PixVerse v4.5","image-to-video","active","https://storage.googleapis.com/falserverless/gallery/pixverse-v3.5.webp","https://fal.run/fal-ai/pixverse/v4.5/effects","[]","[]","FALSE"
"fal-ai/kling-video/v1/standard/ai-avatar","fal.ai","Kling AI Avatar","Kling AI Avatar Standard:  Endpoint for creating avatar videos with realistic humans, animals, cartoons, or stylized characters","image-to-video","active","https://v3.fal.media/files/rabbit/me_wmKnQJJevTKvSLGMF7_2948b05301c24578b9d28acb927f9c5c.jpg","https://fal.run/fal-ai/kling-video/v1/standard/ai-avatar","[]","[]","FALSE"
"fal-ai/vidu/q3/reference-to-video/mix","fal.ai","Vidu","Vidu's latest Q3 Reference to Video Mix model","image-to-video","active","https://v3b.fal.media/files/b/0a957345/pZ89MiBhy31s0LcoTlN0N_895614a220bb4020a3e1410421a18b26.png","https://fal.run/fal-ai/vidu/q3/reference-to-video/mix","[]","[]","FALSE"
"fal-ai/kling-video/v1/pro/ai-avatar","fal.ai","Kling AI Avatar Pro","Kling AI Avatar Pro: The premium endpoint for creating avatar videos with realistic humans, animals, cartoons, or stylized characters","image-to-video","active","https://fal.media/files/tiger/JkgpF_2-txAoKmW7MuTqt_0871571d0ba34433b57f86fbce62d273.jpg","https://fal.run/fal-ai/kling-video/v1/pro/ai-avatar","[]","[]","FALSE"
"fal-ai/ai-avatar","fal.ai","Ai Avatar","MultiTalk model generates a talking avatar video from an image and audio file. The avatar lip-syncs to the provided audio with natural facial expressions.","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Sound.jpg","https://fal.run/fal-ai/ai-avatar","[]","[]","FALSE"
"fal-ai/kling-video/v1.6/standard/elements","fal.ai","Kling 1.6 Elements","Generate video clips from your multiple image references using Kling 1.6 (standard)","image-to-video","active","https://storage.googleapis.com/falserverless/gallery/kling-1-6-image-to-video.webp","https://fal.run/fal-ai/kling-video/v1.6/standard/elements","[]","[]","FALSE"
"fal-ai/ffmpeg-api/images-to-video","fal.ai","Ffmpeg Api Images to Video","A fal.ai endpoint that stitches an ordered list of images into an MP4 video by holding each image for a specified number of frames at a configurable frame rate","image-to-video","active","https://v3b.fal.media/files/b/0a99021f/66-TU4tuGYUlScYEZCwkp_f2989ba3ae084e379f0a4362f6f54e9c.jpg","https://fal.run/fal-ai/ffmpeg-api/images-to-video","[]","[]","FALSE"
"fal-ai/ovi/image-to-video","fal.ai","Ovi","Ovi can generate videos with audio from image and text inputs.","image-to-video","active","https://v3.fal.media/files/elephant/0C5YI172kcCI9lcCtXDJI_61f25dd2c735440aafb1a2ec647b6bd0.jpg","https://fal.run/fal-ai/ovi/image-to-video","[]","[]","FALSE"
"fal-ai/pixverse/v5/effects","fal.ai","PixVerse V5 Effects","Generate high quality video clips with different effects using PixVerse v5","image-to-video","active","https://storage.googleapis.com/falserverless/gallery/pixverse-v3.5.webp","https://fal.run/fal-ai/pixverse/v5/effects","[]","[]","FALSE"
"fal-ai/pixverse/v4.5/transition","fal.ai","PixVerse V4.5 Transition","Create seamless transition between images using PixVerse v4.5","image-to-video","active","https://storage.googleapis.com/falserverless/gallery/pixverse-v3.5.webp","https://fal.run/fal-ai/pixverse/v4.5/transition","[]","[]","FALSE"
"fal-ai/hunyuan-video-v1.5/image-to-video","fal.ai","Hunyuan Video V1.5","Hunyuan Video 1.5 is Tencent's latest and best video model","image-to-video","active","https://v3b.fal.media/files/b/panda/yRuXc12ZmJxhXiGcd_1jW_9ebc91f64d1a44b7995e66b3410547e9.jpg","https://fal.run/fal-ai/hunyuan-video-v1.5/image-to-video","[]","[]","FALSE"
"fal-ai/pixverse/v5.5/transition","fal.ai","PixVerse V5.5 Transition","Pixverse Transition","image-to-video","active","blob:https://fal.ai/a3342541-0a6a-4117-a70f-4b43a6483e07","https://fal.run/fal-ai/pixverse/v5.5/transition","[]","[]","FALSE"
"fal-ai/pixverse/v5.6/image-to-video","fal.ai","PixVerse V5.6 Image To Video","Use the latest pixverse v5.6 model to turn your texts and images into amazing videos.","image-to-video","active","https://v3b.fal.media/files/b/0a8bf684/NHFUK0Vloyg4QuqEQDdxP_e3dc7704795542dfa183ecf6423c7883.jpg","https://fal.run/fal-ai/pixverse/v5.6/image-to-video","[]","[]","FALSE"
"fal-ai/pixverse/c1/transition","fal.ai","PixVerse C1 Transition","Create seamless cinematic transitions between two images with PixVerse C1, with native audio and up to 1080p.","image-to-video","active","https://v3b.fal.media/files/b/0a957a29/yTOKdpiOzGEDrcl3TZri4_98c2405835e64049949b4230eb082ce1.jpg","https://fal.run/fal-ai/pixverse/c1/transition","[]","[]","FALSE"
"fal-ai/pika/v2.2/pikaframes","fal.ai","Pika","Discover ultimate control with Pikaframes key frame interpolation, a stunning image-to-video feature that allows you to upload up to 5 keyframes, customize their transition length and prompt, and see their images come to life as seamless videos.","image-to-video","active","https://v3b.fal.media/files/b/koala/CtOfvKi8w3X6qO495bKva_4377f203234f47d69a57efef836c93aa.jpg","https://fal.run/fal-ai/pika/v2.2/pikaframes","[]","[]","FALSE"
"fal-ai/kandinsky5-pro/image-to-video","fal.ai","Kandinsky5 Pro","Kandinsky 5.0 Pro is a diffusion model for fast, high-quality image-to-video generation.","image-to-video","active","https://v3b.fal.media/files/b/0a877601/AN-bEqsfOmQj46SKwy4Ms_5288905eb5e744f99cb3ac61339a2bd9.jpg","https://fal.run/fal-ai/kandinsky5-pro/image-to-video","[]","[]","FALSE"
"fal-ai/ltx-2.3-22b/image-to-video","fal.ai","LTX-2.3 22B","Generate video with audio from images using LTX-2.3","image-to-video","active","https://v3b.fal.media/files/b/0a9289c9/kEEMVVpXrSdQAUe8zVqbg__tmp_b046-liqu-phoenix.jpg","https://fal.run/fal-ai/ltx-2.3-22b/image-to-video","[]","[]","FALSE"
"fal-ai/vidu/q1/reference-to-video","fal.ai","Vidu","Generate video clips from your multiple image references using Vidu Q1","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Upscale-1.jpeg","https://fal.run/fal-ai/vidu/q1/reference-to-video","[]","[]","FALSE"
"fal-ai/ltxv-13b-098-distilled/image-to-video","fal.ai","LTX-Video 13B 0.9.8 Distilled","Generate long videos from prompts and images using LTX Video-0.9.8 13B Distilled and custom LoRA","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Training-5.jpg","https://fal.run/fal-ai/ltxv-13b-098-distilled/image-to-video","[]","[]","FALSE"
"fal-ai/vidu/q2/image-to-video/turbo","fal.ai","Vidu","Use the latest Vidu Q2 models which much more better quality and control on your videos.","image-to-video","active","https://v3b.fal.media/files/b/monkey/pV-tsWf3pDIWfSzE8Y8QD_405c6376ad454bdd9aec52cfcc23a97e.jpg","https://fal.run/fal-ai/vidu/q2/image-to-video/turbo","[]","[]","FALSE"
"fal-ai/vidu/q1/image-to-video","fal.ai","Vidu Image to Video","Vidu Q1 Image to Video generates high-quality 1080p videos with exceptional visual quality and motion diversity from a single image","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Upscale-1.jpeg","https://fal.run/fal-ai/vidu/q1/image-to-video","[]","[]","FALSE"
"fal-ai/ltx-2.3-22b/distilled/image-to-video","fal.ai","LTX-2.3 22B Distilled","Generate video with audio from images using LTX-2.3 Distilled","image-to-video","active","https://v3b.fal.media/files/b/0a9289cb/yE3z6Q_sJBywhLxYsyNnB__tmp_b047-ice--phoenix.jpg","https://fal.run/fal-ai/ltx-2.3-22b/distilled/image-to-video","[]","[]","FALSE"
"fal-ai/kling-video/v1.6/pro/elements","fal.ai","Kling 1.6 Elements","Generate video clips from your multiple image references using Kling 1.6 (pro)","image-to-video","active","https://storage.googleapis.com/falserverless/gallery/kling-1-6-image-to-video.webp","https://fal.run/fal-ai/kling-video/v1.6/pro/elements","[]","[]","FALSE"
"fal-ai/ai-avatar/single-text","fal.ai","AI Avatar Single Text","MultiTalk model generates a talking avatar video from an image and text. Converts text to speech automatically, then generates the avatar speaking with lip-sync.","image-to-video","active","https://fal.media/files/penguin/ETFEnZEbEj9nc6e1XdFG8_6f87551d505640c89d59f8018dd0ffb0.jpg","https://fal.run/fal-ai/ai-avatar/single-text","[]","[]","FALSE"
"fal-ai/longcat-video/image-to-video/720p","fal.ai","LongCat Video","Generate long videos in 720p/30fps from images using LongCat Video","image-to-video","active","https://v3b.fal.media/files/b/tiger/s_V-U5ax-L7FjU5Ua0Jmk_723a0755259f44d492e6cf825608804c.jpg","https://fal.run/fal-ai/longcat-video/image-to-video/720p","[]","[]","FALSE"
"fal-ai/lyra-2/zoom","fal.ai","Lyra 2","Lyra 2.0 is an image-to-video model that turns a single image into an explorable 3D-style video with camera-controlled motion.","image-to-video","active","https://v3b.fal.media/files/b/0a97314c/DmYwb8643DIh-Z74dX4Qg_91d43dc1645c42bc8003352cd944bafe.jpg","https://fal.run/fal-ai/lyra-2/zoom","[]","[]","FALSE"
"fal-ai/longcat-video/image-to-video/480p","fal.ai","LongCat Video","Generate long videos from images using LongCat Video","image-to-video","active","https://v3b.fal.media/files/b/tiger/kqIypfhdZ87GT5n4t5mx__a7a61a1a39ec4ef2af632def10db2776.jpg","https://fal.run/fal-ai/longcat-video/image-to-video/480p","[]","[]","FALSE"
"fal-ai/framepack/f1","fal.ai","Framepack F1","Framepack is an efficient Image-to-video model that autoregressively generates videos.","image-to-video","active","https://v3.fal.media/files/koala/dUfFd9Z7aSX06gL2_qXn0_image.webp","https://fal.run/fal-ai/framepack/f1","[]","[]","FALSE"
"fal-ai/vidu/q2/image-to-video/pro","fal.ai","Vidu","Use the latest Vidu Q2 models which much more better quality and control on your videos.","image-to-video","active","https://v3b.fal.media/files/b/rabbit/9ZFHimyaNGh_0WHvVLfOn_67d61fe778bd4257a402b467aaff6f66.jpg","https://fal.run/fal-ai/vidu/q2/image-to-video/pro","[]","[]","FALSE"
"fal-ai/longcat-video/distilled/image-to-video/720p","fal.ai","LongCat Video Distilled","Generate long videos in 720p/30fps from images using LongCat Video Distilled","image-to-video","active","https://v3b.fal.media/files/b/lion/PlEcqdZVUsm3jFXpUPvvT_5da6319dbf674dffbea088eaa87a979c.jpg","https://fal.run/fal-ai/longcat-video/distilled/image-to-video/720p","[]","[]","FALSE"
"fal-ai/hunyuan-avatar","fal.ai","Hunyuan Avatar","HunyuanAvatar is a High-Fidelity Audio-Driven Human Animation model for Multiple Characters .","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/for%20videos-3.jpg","https://fal.run/fal-ai/hunyuan-avatar","[]","[]","FALSE"
"fal-ai/vidu/q1/start-end-to-video","fal.ai","Vidu Start End to Video","Vidu Q1 Start-End to Video generates smooth transition 1080p videos between specified start and end images.","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Upscale-1.jpeg","https://fal.run/fal-ai/vidu/q1/start-end-to-video","[]","[]","FALSE"
"fal-ai/pixverse/v5.6/transition","fal.ai","PixVerse V5.6 Transition","Use the latest pixverse v5.6 model to turn your texts and images into amazing videos.","image-to-video","active","https://v3b.fal.media/files/b/0a8bf6c6/5g6zE3Sjy-aR-GBc8DhWT_603ad74d67aa47b68cab750e1cf9b5a6.jpg","https://fal.run/fal-ai/pixverse/v5.6/transition","[]","[]","FALSE"
"fal-ai/ltx-2.3-22b/image-to-video/lora","fal.ai","LTX-2.3 22B","Generate video with audio from images using LTX-2.3 and custom LoRA","image-to-video","active","https://v3b.fal.media/files/b/0a9289ce/XPxxPt7YTRFqdahRCUEa1__tmp_b057-chro-origami-cran.jpg","https://fal.run/fal-ai/ltx-2.3-22b/image-to-video/lora","[]","[]","FALSE"
"fal-ai/longcat-video/distilled/image-to-video/480p","fal.ai","LongCat Video Distilled","Generate long videos from images using LongCat Video Distilled","image-to-video","active","https://v3b.fal.media/files/b/rabbit/iOwf_UFypDFAPX27ciX7N_03c77dfefc0a4e82a7f500216b609240.jpg","https://fal.run/fal-ai/longcat-video/distilled/image-to-video/480p","[]","[]","FALSE"
"fal-ai/vidu/q2/reference-to-video/pro","fal.ai","Vidu","Use the latest Vidu Q2 Pro models which much more better quality and control on your videos.","image-to-video","active","https://v3b.fal.media/files/b/0a8b0dde/etLT9wcPxiw9gdfI1asZ2_4d84e99d288340748ed4af813552e8f1.jpg","https://fal.run/fal-ai/vidu/q2/reference-to-video/pro","[]","[]","FALSE"
"fal-ai/davinci-magihuman","fal.ai","Davinci Magihuman","Expressive facial performance, natural speech-expression coordination, realistic body motion, and accurate audio-video synchronization with DaVinci-MagiHuman model","image-to-video","active","https://v3b.fal.media/files/b/0a93a33a/pmKu_XIgnIr5iks3pT5-8_4843332a93674340ab52144e2d533c1e.jpg","https://fal.run/fal-ai/davinci-magihuman","[]","[]","FALSE"
"fal-ai/sora-2/characters","fal.ai","Sora 2","Generate character ids to use with Sora 2 generations","image-to-video","active","https://v3b.fal.media/files/b/0a91ee57/xEfDqX8_tr5k0oO591ShR_5a1a6c98c58e47f2b909421387e44423.jpg","https://fal.run/fal-ai/sora-2/characters","[]","[]","FALSE"
"fal-ai/pixverse/v4.5/image-to-video/fast","fal.ai","PixVerse V4.5 Image To Video Fast","Generate fast high quality video clips from text and image prompts using PixVerse v4.5","image-to-video","active","https://storage.googleapis.com/falserverless/gallery/pixverse-v3.5.webp","https://fal.run/fal-ai/pixverse/v4.5/image-to-video/fast","[]","[]","FALSE"
"moonvalley/marey/i2v","fal.ai","Marey Realism V1.5","Generate a video starting from an image as the first frame with Marey, a generative video model trained exclusively on fully licensed data.","image-to-video","active","https://fal.media/files/elephant/ZYJf9OjFksJF5QIMxEjCh_85dff19060504c08b66d4a0675788c3a.jpg","https://fal.run/moonvalley/marey/i2v","[]","[]","FALSE"
"fal-ai/ltx-2.3-22b/distilled/image-to-video/lora","fal.ai","LTX-2.3 22B Distilled","Generate video with audio from images using LTX-2.3 Distilled and custom LoRA","image-to-video","active","https://v3b.fal.media/files/b/0a9289ce/20zCxq0nC6akyUyph0bID__tmp_b066-silk-cactus-bloom.jpg","https://fal.run/fal-ai/ltx-2.3-22b/distilled/image-to-video/lora","[]","[]","FALSE"
"fal-ai/ai-avatar/multi","fal.ai","AI Avatar Multi","MultiTalk model generates a multi-person conversation video from an image and audio files. Creates a realistic scene where multiple people speak in sequence.","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Sound.jpg","https://fal.run/fal-ai/ai-avatar/multi","[]","[]","FALSE"
"fal-ai/cosmos-predict-2.5/image-to-video","fal.ai","Cosmos Predict 2.5 2B","Generate video from text and images using NVIDIA's 2B Cosmos Post-Trained Model","image-to-video","active","https://v3b.fal.media/files/b/0a8fcd1d/bqbrB-KoKCNBQG4jEOeZm_ee4d331bf9504f38b7d2ebd823275578.jpg","https://fal.run/fal-ai/cosmos-predict-2.5/image-to-video","[]","[]","FALSE"
"fal-ai/ltx-video-13b-dev/image-to-video","fal.ai","LTX Video-0.9.7 13B","Generate videos from prompts and images using LTX Video-0.9.7 13B and custom LoRA","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Training-5.jpg","https://fal.run/fal-ai/ltx-video-13b-dev/image-to-video","[]","[]","FALSE"
"fal-ai/ltx-2-19b/distilled/image-to-video/lora","fal.ai","LTX-2 19B Distilled","Generate video with audio from images using LTX-2 Distilled and custom LoRA","image-to-video","active","https://v3b.fal.media/files/b/0a8936e5/-h8aDgobm8qIgSCkOXrcN_6f4888dc7dee4cc9a61ba27199f64c9a.jpg","https://fal.run/fal-ai/ltx-2-19b/distilled/image-to-video/lora","[]","[]","FALSE"
"fal-ai/ai-avatar/multi-text","fal.ai","AI Avatar Multi Text","MultiTalk model generates a multi-person conversation video from an image and text inputs. Converts text to speech for each person, generating a realistic conversation scene.","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Sound.jpg","https://fal.run/fal-ai/ai-avatar/multi-text","[]","[]","FALSE"
"fal-ai/ltx-video-lora/image-to-video","fal.ai","LTX Video-0.9.7 LoRA","Generate videos from prompts and images using LTX Video-0.9.7 and custom LoRA","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Training-5.jpg","https://fal.run/fal-ai/ltx-video-lora/image-to-video","[]","[]","FALSE"
"fal-ai/wan-move","fal.ai","Wan Move [480p]","Use Wan-Move to generate videos with controlled the motion using trajectories","image-to-video","active","https://v3b.fal.media/files/b/0a87a28e/4m7n8IspYT6G8xgRmi4bP_3ddaa7037cec429d916f965bed0613f9.jpg","https://fal.run/fal-ai/wan-move","[]","[]","FALSE"
"fal-ai/ltx-2-19b/image-to-video/lora","fal.ai","LTX-2 19B","Generate video with audio from images using LTX-2 and custom LoRA","image-to-video","active","https://v3b.fal.media/files/b/0a89365f/rZwl5Yceudvyc6Cd3Y_KN_eb6ff726b82948398bb475dca6cd1b9d.jpg","https://fal.run/fal-ai/ltx-2-19b/image-to-video/lora","[]","[]","FALSE"
"bytedance/lynx","fal.ai","Lynx","Generate subject consistent videos using Lynx from ByteDance!","image-to-video","active","https://v3b.fal.media/files/b/lion/46Az_CH4LkzpoBBIJYiSf_c6c1e1cb386b4e30b7c0e8eee627379c.jpg","https://fal.run/bytedance/lynx","[]","[]","FALSE"
"fal-ai/wan-ati","fal.ai","Wan Ati","WAN-ATI is a controllable video generation model that uses trajectory instructions to guide object, local, and camera motion, enabling precise and flexible image-to-video creation.","image-to-video","active","https://fal.media/files/zebra/08UqxLqr7sMO2AoVe9S7y_74d97134c50643e287a332aaae11b3d1.jpg","https://fal.run/fal-ai/wan-ati","[]","[]","FALSE"
"fal-ai/hunyuan-custom","fal.ai","Hunyuan Custom","HunyuanCustom revolutionizes video generation with unmatched identity consistency across multiple input types. Its innovative fusion modules and alignment networks outperform competitors, maintaining subject integrity while responding flexibly to text, image, audio, and video conditions.","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Sound-3.jpg","https://fal.run/fal-ai/hunyuan-custom","[]","[]","FALSE"
"fal-ai/goal-force","fal.ai","Goal Force","Physics-based video generation with Goal Force. Point where you want objects to move, set force direction and strength, get physically plausible results.","image-to-video","active","https://v3b.fal.media/files/b/0a928c9f/g9EG5JEuSo_2SqV0hL_h8_fde32fbb53b24e8d963f321aa36c4403.jpg","https://fal.run/fal-ai/goal-force","[]","[]","FALSE"
"fal-ai/hunyuan-portrait","fal.ai","Hunyuan Portrait","HunyuanPortrait is a diffusion-based framework for generating lifelike, temporally consistent portrait animations.","image-to-video","active","https://storage.googleapis.com/fal_cdn/fal/Upscale-4.jpeg","https://fal.run/fal-ai/hunyuan-portrait","[]","[]","FALSE"
"fal-ai/decart/lucy-5b/image-to-video","fal.ai","Decart","Lucy-5B is a model that can create 5-second I2V videos in under 5 seconds, achieving >1x RTF end-to-end","image-to-video","active","https://fal.media/files/kangaroo/srM1hEjGsuYwd4UhvzpE7_c5bddd630600497e918bb16e99e21653.jpg","https://fal.run/fal-ai/decart/lucy-5b/image-to-video","[]","[]","FALSE"
"fal-ai/veo3.1/fast/reference-to-video","fal.ai","Veo 3.1 Fast","Generate videos from reference images using Google's Veo 3.1 Fast","image-to-video","active","https://v3b.fal.media/files/b/penguin/G4gMW4C57OPjhZxeHjr5n_afcc67d98aa7435aa3c3e0fcb3f76d12.jpg","https://fal.run/fal-ai/veo3.1/fast/reference-to-video","[]","[]","FALSE"
"fal-ai/flashhead","fal.ai","Flashhead","SoulX-FlashHead is a unified 1.3B-parameter framework designed for high-fidelity, infinite-length, and real-time streaming portrait video generation.","image-to-video","active","https://v3b.fal.media/files/b/0a94db4d/aMNytcPYimW1YyGVRoxH3_2b4f538f1c174926a2183f0a7da66c7a.jpg","https://fal.run/fal-ai/flashhead","[]","[]","FALSE"
